timestamp,vendor,category,amount,account,is_fraud
2023-05-03 10:36:00,Tech Solutions LLC,IT Services,1839.15,Capital Projects,0
2023-10-17 12:34:00,Tech Solutions LLC,IT Services,5459.76,General Fund,0
2023-12-06 09:12:00,Pine Ridge Construction,IT Services,6532.2,General Fund,0
2023-06-27 14:32:00,Budget Staffing Inc.,Insurance,5577.81,General Fund,0
2023-03-27 10:26:00,City Water Authority,IT Services,1604.52,General Fund,0
2023-03-22 17:30:00,Greenfield Landscaping,Office Supplies,650.08,IT Budget,0
2023-08-29 11:36:00,Premier Janitorial Services,Facilities,2629.58,Capital Projects,0
2023-11-26 12:31:00,Pine Ridge Construction,IT Services,4463.94,IT Budget,0
2023-06-17 11:25:00,Horizon Consulting Group,IT Services,2144.01,Capital Projects,0
2023-06-29 10:56:00,Delta Insurance,Marketing,1776.91,General Fund,0
2023-11-26 17:04:00,Tech Solutions LLC,IT Services,7434.88,IT Budget,0
2023-07-14 11:09:00,Acme Office Supplies,IT Services,1918.43,Operations,0
2023-11-28 12:48:00,Budget Staffing Inc.,Insurance,3039.73,Operations,0
2023-01-26 13:23:00,Budget Staffing Inc.,Insurance,5966.91,General Fund,0
2023-05-01 13:54:00,Blue Sky Marketing,Office Supplies,1087.33,IT Budget,0
2023-05-05 16:39:00,Regional Gas & Fuel,Maintenance,984.34,IT Budget,0
2023-08-10 08:22:00,Pine Ridge Construction,IT Services,4909.95,General Fund,0
2023-08-28 11:27:00,Budget Staffing Inc.,Insurance,6295.28,Capital Projects,0
2023-03-18 09:45:00,Budget Staffing Inc.,Insurance,6162.22,Capital Projects,0
2023-12-14 16:11:00,Allied Security Systems,Utilities,2134.07,General Fund,0
2023-11-06 10:37:00,Central IT Services,Facilities,1787.0,Operations,0
2023-08-20 12:19:00,Tech Solutions LLC,IT Services,6860.47,Operations,0
2023-05-16 08:09:00,Regional Gas & Fuel,Maintenance,2052.23,Capital Projects,0
2023-12-28 08:37:00,Summit Law Offices,Office Supplies,1230.26,IT Budget,0
2023-03-10 15:43:00,Valley Plumbing,Consulting,10024.64,Operations,0
2023-06-15 03:40:00,Urban Transit Authority,Office Supplies,632.09,General Fund,1
2023-04-23 08:07:00,Tech Solutions LLC,IT Services,4252.22,General Fund,0
2023-03-12 13:40:00,Riverside Printing,IT Services,24890.77,IT Budget,1
2023-03-12 11:00:00,Pine Ridge Construction,IT Services,7799.51,IT Budget,0
2023-03-25 17:27:00,Pacific Payroll Partners,Marketing,809.72,IT Budget,0
2023-10-08 16:28:00,Premier Janitorial Services,Facilities,2144.96,General Fund,0
2023-01-02 11:12:00,Pacific Payroll Partners,Marketing,803.18,General Fund,0
2023-05-17 11:01:00,Horizon Consulting Group,IT Services,6927.84,Capital Projects,0
2023-05-19 11:29:00,Valley Plumbing,Consulting,8799.76,General Fund,0
2023-02-11 14:50:00,Horizon Consulting Group,IT Services,5272.03,Operations,0
2023-04-23 08:21:00,Summit Law Offices,Office Supplies,1339.31,Operations,0
2023-11-28 15:06:00,Pine Ridge Construction,IT Services,7130.08,IT Budget,0
2023-05-02 10:27:00,Pine Ridge Construction,IT Services,29734.66,Capital Projects,1
2023-10-28 16:47:00,Horizon Consulting Group,IT Services,1832.01,Capital Projects,0
2023-11-01 14:42:00,Lakefront Catering,Facilities,3328.65,General Fund,0
2023-02-27 17:34:00,Regional Gas & Fuel,Maintenance,1297.95,IT Budget,0
2023-11-06 08:53:00,Riverside Printing,IT Services,1922.68,Operations,0
2023-05-15 16:00:00,Tech Solutions LLC,IT Services,2131.05,Operations,0
2024-01-20 08:36:00,Delta Insurance,Marketing,2990.18,Capital Projects,0
2023-12-01 08:11:00,Metro Electric Co.,Professional Services,4753.85,General Fund,0
2023-03-26 12:39:00,Budget Staffing Inc.,Insurance,1705.68,Operations,0
2023-07-20 14:24:00,Central IT Services,Facilities,2026.86,IT Budget,0
2023-04-02 08:45:00,Pacific Payroll Partners,Marketing,4351.83,Capital Projects,0
2023-04-21 12:14:00,City Water Authority,IT Services,2742.44,Operations,0
2023-05-20 08:55:00,Greenfield Landscaping,Office Supplies,946.18,Operations,0
2023-06-16 10:53:00,Riverside Printing,IT Services,6448.12,Operations,0
2023-04-20 15:10:00,Budget Staffing Inc.,Insurance,7073.19,General Fund,0
2023-09-28 14:04:00,Pacific Payroll Partners,Marketing,1523.97,IT Budget,0
2023-06-15 17:25:00,Tech Solutions LLC,IT Services,2079.71,General Fund,0
2023-10-30 11:30:00,Central IT Services,Facilities,3568.3,IT Budget,0
2023-01-29 16:04:00,Urban Transit Authority,Office Supplies,668.73,General Fund,0
2023-12-15 12:35:00,Summit Law Offices,Office Supplies,1184.9,Capital Projects,0
2023-03-24 17:32:00,Horizon Consulting Group,IT Services,4842.85,IT Budget,0
2023-11-16 14:13:00,Regional Gas & Fuel,Maintenance,1771.14,Capital Projects,0
2023-11-13 12:00:00,Valley Plumbing,Consulting,6602.68,Capital Projects,0
2023-12-25 13:06:00,Acme Office Supplies,IT Services,1856.77,Capital Projects,0
2023-11-29 15:37:00,Greenfield Landscaping,Office Supplies,1469.12,IT Budget,0
2023-11-27 08:45:00,Allied Security Systems,Utilities,1083.91,Capital Projects,0
2023-09-09 09:03:00,Regional Gas & Fuel,Maintenance,625.06,Capital Projects,0
2023-04-06 10:57:00,Urban Transit Authority,Office Supplies,1351.66,Operations,0
2023-07-16 11:12:00,Horizon Consulting Group,IT Services,1456.51,IT Budget,0
2023-04-10 08:03:00,Pacific Payroll Partners,Marketing,4780.76,IT Budget,0
2023-01-08 15:53:00,Summit Law Offices,Office Supplies,698.35,IT Budget,0
2023-05-07 11:53:00,Central IT Services,Facilities,2811.61,Operations,0
2023-02-13 16:20:00,Delta Insurance,Marketing,1598.54,IT Budget,0
2023-04-26 13:18:00,Riverside Printing,IT Services,6852.81,Capital Projects,0
2023-08-15 12:10:00,Greenfield Landscaping,Office Supplies,981.91,Capital Projects,0
2023-12-07 11:35:00,Pine Ridge Construction,IT Services,7937.75,IT Budget,0
2023-03-26 14:10:00,Budget Staffing Inc.,Insurance,3096.59,IT Budget,0
2023-01-11 15:31:00,Regional Gas & Fuel,Maintenance,2123.99,General Fund,0
2023-04-24 09:47:00,Regional Gas & Fuel,Maintenance,428.51,IT Budget,0
2023-10-28 15:55:00,Regional Gas & Fuel,Maintenance,1972.15,Capital Projects,0
2023-09-17 10:50:00,City Water Authority,IT Services,4276.6,Capital Projects,0
2023-03-16 10:28:00,Summit Law Offices,Office Supplies,1136.6,General Fund,0
2023-08-21 14:20:00,Budget Staffing Inc.,Insurance,5724.49,General Fund,0
2024-02-01 14:38:00,Central IT Services,Facilities,1175.79,General Fund,0
2023-04-24 17:59:00,Allied Security Systems,Utilities,1163.17,Operations,0
2023-01-26 13:01:00,Regional Gas & Fuel,Maintenance,805.89,Operations,0
2023-05-19 13:00:00,Horizon Consulting Group,IT Services,5925.61,Capital Projects,0
2023-07-22 16:04:00,Budget Staffing Inc.,Insurance,3095.59,General Fund,0
2023-11-23 08:17:00,Urban Transit Authority,Office Supplies,500.17,Capital Projects,0
2023-04-20 16:22:00,Regional Gas & Fuel,Maintenance,2063.96,IT Budget,0
2023-12-24 11:09:00,Urban Transit Authority,Office Supplies,793.13,Capital Projects,0
2023-07-26 11:06:00,Metro Electric Co.,Professional Services,8751.08,Capital Projects,0
2023-07-31 10:53:00,Pine Ridge Construction,IT Services,5166.51,Operations,0
2023-04-14 12:49:00,Delta Insurance,Marketing,2075.19,Capital Projects,0
2023-04-11 09:38:00,Riverside Printing,IT Services,2392.7,General Fund,0
2023-01-19 15:41:00,City Water Authority,IT Services,2382.37,Capital Projects,0
2023-12-23 08:25:00,Greenfield Landscaping,Office Supplies,1271.83,General Fund,0
2023-09-12 12:29:00,Pacific Payroll Partners,Marketing,526.33,IT Budget,0
2023-04-14 12:41:00,Acme Office Supplies,IT Services,4740.65,IT Budget,0
2023-07-10 16:46:00,Greenfield Landscaping,Office Supplies,1147.17,Capital Projects,0
2023-08-17 11:01:00,Premier Janitorial Services,Facilities,2675.18,Operations,0
2023-01-23 12:10:00,Central IT Services,Facilities,2253.44,IT Budget,0
2023-02-10 08:12:00,Horizon Consulting Group,IT Services,1888.01,IT Budget,0
2023-03-28 16:32:00,Summit Law Offices,Office Supplies,930.52,Capital Projects,0
2023-04-13 13:42:00,Riverside Printing,IT Services,2328.38,General Fund,0
2024-01-17 09:12:00,City Water Authority,IT Services,6744.98,Capital Projects,0
2023-03-26 08:48:00,Summit Law Offices,Office Supplies,857.77,General Fund,0
2023-12-03 11:20:00,Metro Electric Co.,Professional Services,12566.42,General Fund,0
2024-01-01 09:03:00,Lakefront Catering,Facilities,3153.9,Operations,0
2023-10-08 14:30:00,Summit Law Offices,Office Supplies,737.28,General Fund,0
2023-07-31 08:12:00,Urban Transit Authority,Office Supplies,1223.83,IT Budget,0
2023-12-13 13:56:00,Greenfield Landscaping,Office Supplies,788.26,Operations,0
2023-03-30 11:17:00,Greenfield Landscaping,Office Supplies,226.58,Operations,0
2023-06-30 09:53:00,Lakefront Catering,Facilities,3142.59,IT Budget,0
2023-10-08 09:45:00,Pine Ridge Construction,IT Services,1560.14,General Fund,0
2023-01-24 13:30:00,Central IT Services,Facilities,3487.78,Capital Projects,0
2023-10-24 08:07:00,Urban Transit Authority,Office Supplies,795.35,General Fund,0
2023-04-20 15:27:00,Summit Law Offices,Office Supplies,1149.35,Capital Projects,0
2023-10-01 00:00:00,Budget Staffing Inc.,Consulting,10000.0,Capital Projects,1
2023-03-22 15:07:00,Urban Transit Authority,Office Supplies,375.57,Operations,0
2023-09-17 12:12:00,Allied Security Systems,Utilities,1042.35,General Fund,0
2023-11-22 09:54:00,Summit Law Offices,Office Supplies,1101.03,Operations,0
2023-09-20 09:49:00,City Water Authority,IT Services,5634.62,General Fund,0
2024-01-20 12:13:00,Blue Sky Marketing,Office Supplies,207.15,IT Budget,0
2023-02-21 13:51:00,Metro Electric Co.,Professional Services,5050.74,Capital Projects,0
2023-09-26 16:36:00,Riverside Printing,IT Services,3182.4,IT Budget,0
2023-05-26 09:22:00,Central IT Services,Facilities,617.19,General Fund,0
2023-04-26 15:25:00,Lakefront Catering,Facilities,1275.45,General Fund,0
2023-12-03 08:53:00,Valley Plumbing,Consulting,6822.53,Capital Projects,0
2023-06-03 09:28:00,Budget Staffing Inc.,Insurance,1145.51,General Fund,0
2023-05-12 16:11:00,Horizon Consulting Group,IT Services,5562.71,Capital Projects,0
2023-05-18 15:47:00,Tech Solutions LLC,IT Services,6947.6,General Fund,0
2023-07-16 10:46:00,Summit Law Offices,Office Supplies,673.34,General Fund,0
2023-07-04 12:34:00,Horizon Consulting Group,IT Services,5726.2,Capital Projects,0
2023-06-18 15:35:00,Lakefront Catering,Facilities,1567.34,IT Budget,0
2023-10-15 00:00:00,City Water Authority,Consulting,10000.0,Capital Projects,1
2023-06-13 15:03:00,Budget Staffing Inc.,Insurance,7665.41,General Fund,0
2023-04-19 12:18:00,Tech Solutions LLC,IT Services,5690.65,Operations,0
2023-06-16 17:45:00,Central IT Services,Facilities,1455.97,Operations,0
2024-01-06 12:23:00,Lakefront Catering,Facilities,1275.89,General Fund,0
2023-02-17 08:46:00,Allied Security Systems,Utilities,2602.96,IT Budget,0
2023-12-06 14:42:00,Acme Office Supplies,IT Services,1318.02,Capital Projects,0
2023-12-16 09:43:00,Acme Office Supplies,IT Services,6623.45,IT Budget,0
2024-01-04 17:59:00,Central IT Services,Facilities,3514.35,Capital Projects,0
2023-05-23 15:17:00,Pine Ridge Construction,IT Services,5984.01,General Fund,0
2023-11-07 11:40:00,Lakefront Catering,Facilities,2371.81,General Fund,0
2023-11-16 17:53:00,City Water Authority,IT Services,1256.99,Operations,1
2023-04-17 17:59:00,Summit Law Offices,Office Supplies,1159.21,Operations,0
2023-03-13 13:34:00,Urban Transit Authority,Office Supplies,1104.95,Capital Projects,0
2024-01-04 14:50:00,Metro Electric Co.,Professional Services,14598.13,General Fund,0
2023-05-31 09:21:00,Central IT Services,Facilities,3321.81,General Fund,0
2023-05-16 10:19:00,Allied Security Systems,Utilities,1856.07,IT Budget,0
2023-06-16 14:13:00,Horizon Consulting Group,IT Services,5573.77,IT Budget,0
2023-08-08 09:00:00,Delta Insurance,Marketing,3933.46,General Fund,0
2023-01-23 11:04:00,Regional Gas & Fuel,Maintenance,1328.0,IT Budget,0
2023-02-22 15:19:00,Allied Security Systems,Utilities,1631.58,Operations,0
2023-09-14 08:19:00,Pacific Payroll Partners,Marketing,501.41,General Fund,0
2023-07-14 11:30:00,Regional Gas & Fuel,Maintenance,2300.46,Operations,0
2023-09-05 11:38:00,Tech Solutions LLC,IT Services,3994.96,IT Budget,0
2023-01-26 08:14:00,Allied Security Systems,Utilities,2315.25,Operations,0
2023-02-08 17:30:00,Metro Electric Co.,Professional Services,7952.67,Operations,0
2023-05-01 13:34:00,Pine Ridge Construction,IT Services,5938.15,IT Budget,0
2023-05-03 09:31:00,Greenfield Landscaping,Office Supplies,344.98,Operations,0
2023-06-20 09:31:00,Central IT Services,Facilities,1834.72,Operations,0
2023-12-18 14:39:00,Premier Janitorial Services,Facilities,1434.4,Operations,0
2023-11-09 13:22:00,Regional Gas & Fuel,Maintenance,2070.36,General Fund,0
2023-06-26 15:41:00,Urban Transit Authority,Office Supplies,358.62,General Fund,0
2023-01-03 14:14:00,Pacific Payroll Partners,Marketing,3613.31,General Fund,0
2023-11-15 12:35:00,Urban Transit Authority,Office Supplies,347.46,IT Budget,0
2024-01-12 10:13:00,Urban Transit Authority,Office Supplies,1161.84,General Fund,0
2023-03-11 15:15:00,Premier Janitorial Services,Facilities,1497.03,Operations,0
2023-12-22 08:22:00,Blue Sky Marketing,Office Supplies,1304.46,IT Budget,0
2023-06-17 17:49:00,Blue Sky Marketing,Office Supplies,1337.53,IT Budget,0
2023-06-19 13:40:00,Pacific Payroll Partners,Marketing,14036.67,Capital Projects,1
2023-02-11 11:41:00,Delta Insurance,Marketing,4986.81,General Fund,0
2023-09-24 13:15:00,Summit Law Offices,Office Supplies,940.79,Capital Projects,0
2023-12-24 16:09:00,Pine Ridge Construction,IT Services,2956.08,IT Budget,0
2023-02-01 17:37:00,Acme Office Supplies,IT Services,1818.63,Capital Projects,0
2023-06-04 11:26:00,Riverside Printing,IT Services,2048.83,General Fund,0
2023-05-08 14:11:00,Acme Office Supplies,IT Services,4920.4,Capital Projects,0
2023-07-17 09:15:00,City Water Authority,IT Services,2907.42,General Fund,0
2023-11-30 09:50:00,Pacific Payroll Partners,Marketing,1434.57,Operations,0
2023-09-12 16:09:00,Blue Sky Marketing,Office Supplies,1171.76,Operations,0
2023-08-29 10:02:00,Allied Security Systems,Utilities,1239.39,Capital Projects,0
2023-07-15 11:13:00,Greenfield Landscaping,Office Supplies,472.26,IT Budget,0
2023-02-01 15:35:00,Delta Insurance,Marketing,3893.41,Capital Projects,0
2023-09-28 15:28:00,City Water Authority,IT Services,1568.85,IT Budget,0
2023-07-18 14:56:00,Greenfield Landscaping,Office Supplies,1496.94,Capital Projects,0
2024-01-25 10:29:00,Regional Gas & Fuel,Maintenance,801.03,IT Budget,0
2023-03-20 13:06:00,Budget Staffing Inc.,Insurance,4645.39,General Fund,0
2023-11-16 17:24:00,Premier Janitorial Services,Facilities,1972.62,Operations,0
2023-12-27 09:55:00,Central IT Services,Facilities,1964.38,Operations,0
2023-08-22 12:54:00,Allied Security Systems,Utilities,1994.32,General Fund,0
2023-06-28 15:45:00,Urban Transit Authority,Office Supplies,527.93,General Fund,0
2023-11-13 13:31:00,Acme Office Supplies,IT Services,2302.03,Operations,0
2024-01-13 10:34:00,Metro Electric Co.,Professional Services,11399.92,Operations,0
2023-12-17 13:30:00,Urban Transit Authority,Office Supplies,487.45,IT Budget,0
2023-06-22 17:02:00,Lakefront Catering,Facilities,3971.63,Operations,0
2023-02-14 17:03:00,Urban Transit Authority,Office Supplies,1106.47,Operations,0
2023-11-06 09:03:00,Lakefront Catering,Facilities,1853.47,Capital Projects,0
2023-02-23 17:21:00,Tech Solutions LLC,IT Services,5324.5,General Fund,0
2023-04-16 14:46:00,Acme Office Supplies,IT Services,5030.75,General Fund,0
2023-01-16 16:44:00,Greenfield Landscaping,Office Supplies,778.83,Capital Projects,0
2023-11-14 09:59:00,Acme Office Supplies,IT Services,2030.15,Operations,0
2023-09-21 10:51:00,Riverside Printing,IT Services,2093.16,Operations,0
2023-10-14 12:21:00,Acme Office Supplies,IT Services,3329.77,Operations,0
2023-05-30 12:39:00,Premier Janitorial Services,Facilities,3596.14,IT Budget,0
2023-09-06 16:35:00,Central IT Services,Facilities,3401.63,IT Budget,0
2023-05-01 14:48:00,Budget Staffing Inc.,Insurance,5499.08,Capital Projects,0
2023-10-12 08:59:00,Regional Gas & Fuel,Maintenance,1451.98,Operations,0
2023-11-03 13:28:00,Regional Gas & Fuel,Maintenance,1324.91,IT Budget,1
2023-05-08 16:26:00,Acme Office Supplies,IT Services,2844.85,Capital Projects,0
2023-10-29 14:04:00,Greenfield Landscaping,Office Supplies,1167.0,Capital Projects,0
2023-04-17 10:49:00,Valley Plumbing,Consulting,5131.43,General Fund,0
2023-12-08 12:34:00,Greenfield Landscaping,Office Supplies,408.6,IT Budget,0
2023-02-20 12:30:00,Budget Staffing Inc.,Insurance,1775.25,Capital Projects,0
2023-12-30 12:34:00,Pacific Payroll Partners,Marketing,3393.0,Operations,0
2023-05-23 08:50:00,Delta Insurance,Marketing,3968.65,General Fund,0
2023-07-03 11:50:00,Premier Janitorial Services,Facilities,1890.82,Capital Projects,0
2023-03-21 17:10:00,Horizon Consulting Group,IT Services,3494.22,Operations,0
2023-08-03 15:03:00,Regional Gas & Fuel,Maintenance,2310.81,IT Budget,0
2023-11-20 17:02:00,Central IT Services,Facilities,803.24,Capital Projects,0
2024-01-04 11:42:00,Central IT Services,Facilities,2719.65,General Fund,0
2023-12-08 10:25:00,Pine Ridge Construction,IT Services,3288.92,Capital Projects,0
2024-01-21 10:10:00,Pacific Payroll Partners,Marketing,2017.73,Operations,0
2023-02-03 10:36:00,Pine Ridge Construction,IT Services,5171.01,IT Budget,0
2023-06-22 09:04:00,Horizon Consulting Group,IT Services,2950.32,Operations,0
2024-01-31 12:56:00,Lakefront Catering,Facilities,3033.9,IT Budget,0
2023-06-14 14:08:00,Lakefront Catering,Facilities,1183.35,Operations,0
2023-01-14 12:07:00,Budget Staffing Inc.,Insurance,4246.04,Operations,0
2023-05-26 15:16:00,Pacific Payroll Partners,Marketing,2457.89,Capital Projects,0
2023-08-31 11:19:00,Lakefront Catering,Facilities,1486.18,General Fund,0
2023-11-01 10:21:00,Metro Electric Co.,Professional Services,7614.02,IT Budget,0
2023-03-17 16:38:00,Tech Solutions LLC,IT Services,2791.57,Capital Projects,0
2023-01-30 08:24:00,Riverside Printing,IT Services,6861.68,Capital Projects,0
2023-04-13 13:16:00,Pacific Payroll Partners,Marketing,978.75,IT Budget,0
2024-01-24 11:24:00,Pacific Payroll Partners,Marketing,1267.42,Capital Projects,0
2023-06-28 16:47:00,Summit Law Offices,Office Supplies,263.27,General Fund,0
2023-02-07 09:42:00,Budget Staffing Inc.,Insurance,2465.99,General Fund,0
2023-06-15 02:05:00,City Water Authority,IT Services,4353.13,Capital Projects,1
2023-03-04 14:20:00,Regional Gas & Fuel,Maintenance,709.51,Operations,0
2023-05-25 09:28:00,City Water Authority,IT Services,6991.8,General Fund,0
2023-09-05 09:59:00,City Water Authority,IT Services,7979.18,IT Budget,0
2023-10-26 00:00:00,Valley Plumbing,Consulting,50000.0,Capital Projects,1
2023-09-01 11:02:00,Lakefront Catering,Facilities,802.69,Capital Projects,0
2023-01-26 11:26:00,Valley Plumbing,Consulting,4096.19,General Fund,0
2023-02-15 11:42:00,Budget Staffing Inc.,Insurance,7703.85,Capital Projects,0
2023-12-03 15:35:00,Lakefront Catering,Facilities,3490.16,Capital Projects,0
2024-01-31 13:14:00,Metro Electric Co.,Professional Services,11551.15,Capital Projects,0
2023-06-15 17:48:00,Urban Transit Authority,Office Supplies,956.6,IT Budget,0
2023-01-26 14:48:00,Lakefront Catering,Facilities,3623.7,Capital Projects,0
2023-07-14 15:25:00,Budget Staffing Inc.,Insurance,6221.61,Capital Projects,0
2023-02-27 10:39:00,City Water Authority,IT Services,4258.5,Capital Projects,0
2023-07-16 12:23:00,Greenfield Landscaping,Office Supplies,739.66,Capital Projects,0
2023-06-10 10:11:00,Metro Electric Co.,Professional Services,11638.81,IT Budget,0
2023-02-27 10:35:00,Premier Janitorial Services,Facilities,3163.34,Operations,0
2023-03-04 08:38:00,Premier Janitorial Services,Facilities,1143.27,General Fund,0
2023-12-30 11:01:00,Central IT Services,Facilities,3684.54,Operations,0
2023-04-16 12:42:00,City Water Authority,IT Services,2478.55,IT Budget,0
2023-11-19 08:12:00,Horizon Consulting Group,IT Services,4173.0,General Fund,0
2023-10-21 13:19:00,Premier Janitorial Services,Facilities,3292.77,IT Budget,0
2024-01-03 15:06:00,Central IT Services,Facilities,2256.32,General Fund,0
2023-11-27 09:09:00,Central IT Services,Facilities,3584.08,IT Budget,0
2023-09-14 14:17:00,Tech Solutions LLC,IT Services,3563.09,IT Budget,0
2023-09-13 10:14:00,Lakefront Catering,Facilities,887.43,IT Budget,0
2023-09-10 15:06:00,Horizon Consulting Group,IT Services,5521.93,IT Budget,0
2023-03-22 14:30:00,Riverside Printing,IT Services,7248.94,IT Budget,0
2023-01-02 13:30:00,Blue Sky Marketing,Office Supplies,898.67,General Fund,0
2023-03-14 12:53:00,Metro Electric Co.,Professional Services,11229.04,General Fund,0
2023-03-09 12:42:00,Allied Security Systems,Utilities,1040.87,Operations,0
2023-02-12 14:14:00,Pine Ridge Construction,IT Services,4193.73,IT Budget,0
2024-01-07 10:12:00,Valley Plumbing,Consulting,4909.94,General Fund,0
2023-02-04 13:13:00,Acme Office Supplies,IT Services,2160.27,Operations,0
2023-10-11 09:33:00,Allied Security Systems,Utilities,1919.27,Operations,0
2023-12-28 15:35:00,Delta Insurance,Marketing,4082.3,Operations,0
2023-01-18 12:16:00,Pine Ridge Construction,IT Services,2627.87,Operations,0
2023-09-25 10:25:00,Pine Ridge Construction,IT Services,1329.87,IT Budget,0
2023-02-08 17:41:00,Pacific Payroll Partners,Marketing,3865.05,Operations,0
2023-10-16 15:54:00,Pacific Payroll Partners,Marketing,2995.02,General Fund,0
2023-07-22 10:37:00,Metro Electric Co.,Professional Services,9716.97,General Fund,0
2023-12-25 15:34:00,Blue Sky Marketing,Office Supplies,891.05,General Fund,0
2023-01-10 14:26:00,Riverside Printing,IT Services,4238.2,IT Budget,0
2023-11-08 10:52:00,Greenfield Landscaping,Office Supplies,1142.65,Capital Projects,0
2023-12-02 15:28:00,Budget Staffing Inc.,Insurance,3878.07,Operations,0
2023-06-06 10:28:00,Pacific Payroll Partners,Marketing,1083.91,Capital Projects,0
2023-05-23 13:31:00,Summit Law Offices,Office Supplies,850.41,General Fund,0
2023-11-25 12:42:00,Metro Electric Co.,Professional Services,5692.86,Capital Projects,0
2023-10-10 10:39:00,Blue Sky Marketing,Office Supplies,1342.99,Operations,0
2023-02-16 08:09:00,Pacific Payroll Partners,Marketing,1165.76,Capital Projects,0
2023-04-30 12:25:00,Pine Ridge Construction,IT Services,2980.86,General Fund,0
2023-07-09 10:28:00,Lakefront Catering,Facilities,1051.31,Operations,0
2023-09-20 13:55:00,Blue Sky Marketing,Office Supplies,915.83,Capital Projects,0
2023-08-24 09:33:00,Pacific Payroll Partners,Marketing,3023.88,IT Budget,0
2024-02-02 16:18:00,Blue Sky Marketing,Office Supplies,908.94,Operations,0
2023-06-10 10:48:00,Metro Electric Co.,Professional Services,9162.54,IT Budget,0
2023-02-22 12:17:00,Premier Janitorial Services,Facilities,3948.78,IT Budget,0
2024-02-04 11:24:00,Premier Janitorial Services,Facilities,3845.94,General Fund,0
2023-01-27 08:51:00,Summit Law Offices,Office Supplies,854.13,Operations,0
2023-12-19 09:50:00,Acme Office Supplies,IT Services,5899.62,Capital Projects,0
2024-01-26 13:11:00,Summit Law Offices,Office Supplies,626.56,Capital Projects,0
2023-04-21 08:50:00,Valley Plumbing,Consulting,8951.0,General Fund,0
2023-02-05 13:03:00,Pacific Payroll Partners,Marketing,1489.97,IT Budget,0
2023-10-08 15:05:00,Summit Law Offices,Office Supplies,1384.16,General Fund,0
2023-01-09 16:09:00,Blue Sky Marketing,Office Supplies,269.32,General Fund,0
2023-09-11 16:54:00,Riverside Printing,IT Services,6683.13,Operations,0
2023-01-12 13:13:00,Riverside Printing,IT Services,3378.02,Operations,0
2023-06-30 09:41:00,Pine Ridge Construction,IT Services,5031.14,Capital Projects,0
2023-10-04 17:00:00,Horizon Consulting Group,IT Services,6783.72,IT Budget,0
2023-01-08 12:51:00,Pacific Payroll Partners,Marketing,3238.97,General Fund,0
2023-09-01 16:28:00,Pacific Payroll Partners,Marketing,2330.99,General Fund,0
2023-09-27 15:31:00,Pine Ridge Construction,IT Services,5979.84,General Fund,0
2023-07-06 08:10:00,Valley Plumbing,Consulting,1509.72,General Fund,0
2023-09-22 08:21:00,Pine Ridge Construction,IT Services,3281.94,General Fund,0
2023-10-11 09:38:00,Summit Law Offices,Office Supplies,714.99,General Fund,0
2023-06-30 13:49:00,Urban Transit Authority,Office Supplies,1257.58,Capital Projects,0
2023-08-08 17:47:00,Lakefront Catering,Facilities,3635.06,Capital Projects,0
2023-06-12 08:49:00,Lakefront Catering,Facilities,3413.12,General Fund,0
2023-05-28 15:48:00,City Water Authority,IT Services,4755.41,Operations,0
2023-09-30 11:11:00,Premier Janitorial Services,Facilities,2653.16,Capital Projects,0
2023-07-09 10:23:00,Riverside Printing,IT Services,1244.41,General Fund,0
2023-01-01 11:31:00,Blue Sky Marketing,Office Supplies,1229.95,Operations,0
2023-09-30 11:44:00,Pine Ridge Construction,IT Services,6825.98,IT Budget,0
2023-06-15 02:53:00,Premier Janitorial Services,Facilities,893.0,Capital Projects,1
2023-06-12 16:40:00,Horizon Consulting Group,IT Services,1478.44,General Fund,0
2023-12-07 13:05:00,Budget Staffing Inc.,Insurance,7818.1,Operations,0
2023-12-24 10:17:00,Pacific Payroll Partners,Marketing,4486.89,IT Budget,0
2023-08-15 16:20:00,Horizon Consulting Group,IT Services,5358.41,Operations,0
2023-10-17 10:14:00,Delta Insurance,Marketing,1197.36,Operations,0
2023-04-03 12:21:00,Acme Office Supplies,IT Services,2946.52,IT Budget,0
2023-10-25 17:41:00,Pine Ridge Construction,IT Services,7782.94,Operations,0
2023-02-19 15:49:00,Urban Transit Authority,Office Supplies,1268.44,IT Budget,0
2023-05-22 17:05:00,Valley Plumbing,Consulting,4893.68,IT Budget,0
2023-10-14 16:41:00,Valley Plumbing,Consulting,6882.44,Operations,0
2023-09-02 10:17:00,Blue Sky Marketing,Office Supplies,1103.58,Operations,0
2023-12-16 17:31:00,Central IT Services,Facilities,1721.79,Capital Projects,0
2023-10-11 16:17:00,Acme Office Supplies,IT Services,5617.13,General Fund,0
2023-05-12 16:42:00,Budget Staffing Inc.,Insurance,1383.42,Operations,0
2023-11-25 10:13:00,Budget Staffing Inc.,Insurance,7111.22,IT Budget,0
2023-01-18 08:45:00,Greenfield Landscaping,Office Supplies,1204.76,Operations,0
2023-03-06 11:33:00,Riverside Printing,IT Services,1030.55,Operations,0
2023-04-28 16:07:00,Blue Sky Marketing,Office Supplies,707.34,General Fund,0
2023-11-09 14:02:00,Pine Ridge Construction,IT Services,5551.14,IT Budget,0
2023-06-20 15:26:00,Summit Law Offices,Office Supplies,1385.58,Capital Projects,0
2023-08-26 14:33:00,Riverside Printing,IT Services,1720.57,Capital Projects,0
